"COD_NUC","COD_ACC","RATEIZZAZIONE"
"006075","0034","A"
"006076","0034","A"
"006077","0034","A"
"006078","0034","A"
"006079","0034","A"
"006080","0034","A"
"006081","0034","A"
"006082","0034","A"
"006083","0034","A"
"006084","0034","A"
"006085","0034","A"
"006086","0034","A"
"006087","0034","A"
"006088","0034","A"
"006089","0034","A"
"006090","0034","A"
"006091","0034","A"
"006092","0034","A"
"006093","0034","A"
"006094","0034","A"
"006095","0034","A"
"006096","0034","A"
"006097","0034","A"
"006098","0034","A"
"006099","0034","A"
"006100","0034","A"
"006101","0034","A"
"006102","0034","A"
"006103","0034","A"
"006104","0034","A"
"006105","0034","A"
"006106","0034","A"
"006107","0034","A"
"006108","0034","A"
"006109","0034","A"
"006110","0034","A"
"006111","0034","A"
"006112","0034","A"
"006113","0034","A"
"006114","0034","A"
"006115","0034","A"
"006116","0034","A"
"006117","0034","A"
"006118","0034","A"
"006119","0034","A"
"006120","0034","A"
"006121","0034","A"
"006122","0034","A"
"006123","0034","A"
"006124","0034","A"
"006125","0034","A"
"006126","0034","A"
"006127","0034","A"
"006128","0034","A"
"006129","0034","A"
"006130","0034","A"
"006131","0034","A"
"006132","0034","A"
"006133","0034","A"
"006134","0034","A"
"006135","0034","A"
"006136","0034","A"
"006137","0034","A"
"006138","0034","A"
"006139","0034","A"
"006140","0034","A"
"006141","0034","A"
"006142","0034","A"
"006143","0034","A"
"006144","0034","A"
"006145","0034","A"
"006146","0034","A"
"006147","0034","A"
"006148","0034","A"
"006149","0034","A"
"006150","0034","A"
"006151","0034","A"
"006152","0034","A"
"006153","0034","A"
"006154","0034","A"
"006155","0034","A"
"006156","0034","A"
"006157","0034","A"
"006158","0034","A"
"006159","0034","A"
"006160","0034","A"
"006161","0034","A"
"006162","0034","A"
"006163","0034","A"
"006164","0034","A"
"006165","0034","A"
"006166","0034","A"
"006167","0034","A"
"006168","0034","A"
"006169","0034","A"
"006170","0034","A"
"006171","0034","A"
"006172","0034","A"
"006173","0034","A"
"006174","0034","A"
"006175","0034","A"
"006176","0034","A"
"006177","0034","A"
"006178","0034","A"
"006179","0034","A"
"006180","0034","A"
"006181","0034","A"
"006182","0034","A"
"006183","0034","A"
"006184","0034","A"
"006185","0034","A"
"006186","0034","A"
"006187","0034","A"
"006188","0034","A"
"006189","0034","A"
"006190","0034","A"
"006191","0034","A"
"006192","0034","A"
"006193","0034","A"
"006194","0034","A"
"006195","0034","A"
"006196","0034","A"
"006197","0034","A"
"006198","0034","A"
"005989","0035","A"
"005990","0035","A"
"005991","0035","A"
"005992","0035","A"
"005993","0035","A"
"005994","0035","A"
"005995","0035","A"
"004694","0036","A"
"004696","0036","A"
"004697","0036","A"
"004698","0036","A"
"004699","0036","A"
"004700","0036","A"
"004701","0036","A"
"004702","0036","A"
"004703","0036","A"
"004704","0036","A"
"004705","0036","A"
"004706","0036","A"
"004707","0036","A"
"004708","0036","A"
"004709","0036","A"
"004710","0036","A"
"004711","0036","A"
"004712","0036","A"
"004713","0036","A"
"004714","0036","A"
"009567","0037","A"
"009568","0037","A"
"009569","0037","A"
"009570","0037","A"
"009571","0037","A"
"009572","0037","A"
"009573","0037","A"
"009574","0037","A"
"009575","0037","A"
"009576","0037","A"
"009577","0037","A"
"009578","0037","A"
"009579","0037","A"
"009580","0037","A"
"009581","0037","A"
"009582","0037","A"
"009583","0037","A"
"009584","0037","A"
"009585","0037","A"
"009586","0037","A"
"009587","0037","A"
"009588","0037","A"
"009589","0037","A"
"009590","0037","A"
"009591","0037","A"
"009592","0037","A"
"009593","0037","A"
"009594","0037","A"
"009595","0037","A"
"009596","0037","A"
"009597","0037","A"
"009598","0037","A"
"009599","0037","A"
"009600","0037","A"
"009601","0037","A"
"009602","0037","A"
"009603","0037","A"
"009604","0037","A"
"009605","0037","A"
"009606","0037","A"
"009607","0037","A"
"009608","0037","A"
"009609","0037","A"
"009610","0037","A"
"009611","0037","A"
"009612","0037","A"
"009613","0037","A"
"009614","0037","A"
"009615","0037","A"
"009616","0037","A"
"009617","0037","A"
"009618","0037","A"
"009619","0037","A"
"009620","0037","A"
"009621","0037","A"
"009622","0037","A"
"009623","0037","A"
"009624","0037","A"
"009625","0037","A"
"009626","0037","A"
"009627","0037","A"
"009628","0037","A"
"009629","0037","A"
"009630","0037","A"
"009631","0037","A"
"009632","0037","A"
"009633","0037","A"
"009634","0037","A"
"009635","0037","A"
"009636","0037","A"
"009637","0037","A"
"009638","0037","A"
"009639","0037","A"
"013801","0004","A"
"015015","0082","A"
"015226","0076","A"
"020797","0004","A"
"026207","0004","A"
"026209","0004","A"
"026210","0004","A"
"028917","0004","A"
"028918","0004","A"
"028919","0004","A"
"028920","0004","A"
"028921","0004","A"
"014096","0217","A"
"014097","0217","A"
"004650","0218","A"
"031073","0004","A"
"031405","0004","A"
"031787","0178","A"
"031788","0178","A"
"031789","0178","A"
"031790","0178","A"
"031791","0178","A"
"032041","0004","A"
"032042","0004","A"
"032043","0004","A"
"032044","0004","A"
"032251","0004","A"
"032252","0004","A"
"032253","0004","A"
"032254","0004","A"
"033460","0004","A"
"033461","0004","A"
"033462","0004","A"
"033940","0004","A"
"009640","0037","A"
"009641","0037","A"
"009642","0037","A"
"009643","0037","A"
"009644","0037","A"
"009645","0037","A"
"009646","0037","A"
"009647","0037","A"
"009648","0037","A"
"009649","0037","A"
"009650","0037","A"
"009651","0037","A"
"009652","0037","A"
"009653","0037","A"
"009654","0037","A"
"009655","0037","A"
"009656","0037","A"
"009657","0037","A"
"009658","0037","A"
"009659","0037","A"
"009660","0037","A"
"009661","0037","A"
"009662","0037","A"
"009663","0037","A"
"009664","0037","A"
"009665","0037","A"
"009666","0037","A"
"009667","0037","A"
"009668","0037","A"
"009669","0037","A"
"009670","0037","A"
"009671","0037","A"
"009672","0037","A"
"009673","0037","A"
"009674","0037","A"
"009675","0037","A"
"009676","0037","A"
"009677","0037","A"
"009678","0037","A"
"009679","0037","A"
"009680","0037","A"
"009681","0037","A"
"009682","0037","A"
"009683","0037","A"
"009684","0037","A"
"009685","0037","A"
"009686","0037","A"
"009687","0037","A"
"009688","0037","A"
"009689","0037","A"
"009690","0037","A"
"009691","0037","A"
"009692","0037","A"
"009693","0037","A"
"009694","0037","A"
"009695","0037","A"
"009696","0037","A"
"009697","0037","A"
"009698","0037","A"
"009699","0037","A"
"009700","0037","A"
"009701","0037","A"
"009702","0037","A"
"009703","0037","A"
"009704","0037","A"
"009705","0037","A"
"009706","0037","A"
"009707","0037","A"
"009708","0037","A"
"009709","0037","A"
"009710","0037","A"
"009711","0037","A"
"009712","0037","A"
"009713","0037","A"
"009714","0037","A"
"009715","0037","A"
"009716","0037","A"
"009717","0037","A"
"009718","0037","A"
"009719","0037","A"
"009720","0037","A"
"009721","0037","A"
"009722","0037","A"
"009723","0037","A"
"009724","0037","A"
"009725","0037","A"
"009726","0037","A"
"009727","0037","A"
"009728","0037","A"
"009729","0037","A"
"009730","0037","A"
"009731","0037","A"
"009732","0037","A"
"009733","0037","A"
"009734","0037","A"
"009735","0037","A"
"009736","0037","A"
"009737","0037","A"
"009738","0037","A"
"009739","0037","A"
"009740","0037","A"
"009741","0037","A"
"009742","0037","A"
"009743","0037","A"
"009744","0037","A"
"009745","0037","A"
"009746","0037","A"
"009747","0037","A"
"009748","0037","A"
"009749","0037","A"
"009750","0037","A"
"009751","0037","A"
"009752","0037","A"
"009753","0037","A"
"009754","0037","A"
"009755","0037","A"
"009756","0037","A"
"009757","0037","A"
"009758","0037","A"
"009759","0037","A"
"009760","0037","A"
"009761","0037","A"
"009762","0037","A"
"009763","0037","A"
"009764","0037","A"
"009765","0037","A"
"009766","0037","A"
"009767","0037","A"
"009768","0037","A"
"009769","0037","A"
"009770","0037","A"
"009771","0037","A"
"009772","0037","A"
"009773","0037","A"
"009774","0037","A"
"009775","0037","A"
"009776","0037","A"
"009777","0037","A"
"009778","0037","A"
"009779","0037","A"
"009780","0037","A"
"009781","0037","A"
"009782","0037","A"
"009783","0037","A"
"009784","0037","A"
"009785","0037","A"
"009786","0037","A"
"009787","0037","A"
"009788","0037","A"
"009789","0037","A"
"009790","0037","A"
"009791","0037","A"
"009792","0037","A"
"009793","0037","A"
"009794","0037","A"
"009795","0037","A"
"009796","0037","A"
"009797","0037","A"
"009798","0037","A"
"009799","0037","A"
"009800","0037","A"
"009801","0037","A"
"009802","0037","A"
"009803","0037","A"
"009804","0037","A"
"009805","0037","A"
"009806","0037","A"
"009807","0037","A"
"009808","0037","A"
"009809","0037","A"
"009810","0037","A"
"009811","0037","A"
"009812","0037","A"
"009813","0037","A"
"009814","0037","A"
"009815","0037","A"
"009816","0037","A"
"009817","0037","A"
"009818","0037","A"
"009819","0037","A"
"009820","0037","A"
"009821","0037","A"
"009822","0037","A"
"009823","0037","A"
"009824","0037","A"
"009825","0037","A"
"009826","0037","A"
"009827","0037","A"
"009828","0037","A"
"009829","0037","A"
"009830","0037","A"
"009831","0037","A"
"009832","0037","A"
"009833","0037","A"
"009834","0037","A"
"009835","0037","A"
"009836","0037","A"
"009837","0037","A"
"009838","0037","A"
"009839","0037","A"
"009840","0037","A"
"009841","0037","A"
"009842","0037","A"
"009843","0037","A"
"009844","0037","A"
"009845","0037","A"
"009846","0037","A"
"009847","0037","A"
"009848","0037","A"
"009849","0037","A"
"009850","0037","A"
"009851","0037","A"
"009852","0037","A"
"009853","0037","A"
"009854","0037","A"
"009855","0037","A"
"009856","0037","A"
"009857","0037","A"
"009858","0037","A"
"009859","0037","A"
"009860","0037","A"
"009861","0037","A"
"009862","0037","A"
"009863","0037","A"
"009864","0037","A"
"009865","0037","A"
"009866","0037","A"
"009867","0037","A"
"009868","0037","A"
"009869","0037","A"
"009870","0037","A"
"009871","0037","A"
"009872","0037","A"
"009873","0037","A"
"009874","0037","A"
"009875","0037","A"
"009876","0037","A"
"009877","0037","A"
"009878","0037","A"
"009879","0037","A"
"009880","0037","A"
"009881","0037","A"
"009882","0037","A"
"009883","0037","A"
"009884","0037","A"
"009885","0037","A"
"009886","0037","A"
"009887","0037","A"
"009888","0037","A"
"009889","0037","A"
"009890","0037","A"
"009891","0037","A"
"009892","0037","A"
"009893","0037","A"
"009894","0037","A"
"009895","0037","A"
"009896","0037","A"
"009897","0037","A"
"009898","0037","A"
"009899","0037","A"
"009900","0037","A"
"009901","0037","A"
"009902","0037","A"
"009903","0037","A"
"009904","0037","A"
"009905","0037","A"
"009906","0037","A"
"009907","0037","A"
"009908","0037","A"
"009909","0037","A"
"009910","0037","A"
"009911","0037","A"
"009912","0037","A"
"009913","0037","A"
"009914","0037","A"
"009915","0037","A"
"009916","0037","A"
"009917","0037","A"
"009918","0037","A"
"009919","0037","A"
"009920","0037","A"
"009921","0037","A"
"009922","0037","A"
"009923","0037","A"
"009924","0037","A"
"009925","0037","A"
"009926","0037","A"
"009927","0037","A"
"009928","0037","A"
"009929","0037","A"
"009930","0037","A"
"009931","0037","A"
"009932","0037","A"
"009933","0037","A"
"009934","0037","A"
"009935","0037","A"
"009936","0037","A"
"009937","0037","A"
"009938","0037","A"
"009939","0037","A"
"009940","0037","A"
"009941","0037","A"
"009942","0037","A"
"009943","0037","A"
"009944","0037","A"
"009945","0037","A"
"009946","0037","A"
"009947","0037","A"
"009948","0037","A"
"009949","0037","A"
"009950","0037","A"
"009951","0037","A"
"009952","0037","A"
"009953","0037","A"
"009954","0037","A"
"009955","0037","A"
"009956","0037","A"
"009957","0037","A"
"009958","0037","A"
"009959","0037","A"
"009960","0037","A"
"009961","0037","A"
"009962","0037","A"
"009963","0037","A"
"009964","0037","A"
"009965","0037","A"
"009966","0037","A"
"009967","0037","A"
"009968","0037","A"
"009969","0037","A"
"009970","0037","A"
"009971","0037","A"
"009972","0037","A"
"009973","0037","A"
"009974","0037","A"
"009975","0037","A"
"009976","0037","A"
"009977","0037","A"
"009978","0037","A"
"009979","0037","A"
"009980","0037","A"
"009981","0037","A"
"009982","0037","A"
"009983","0037","A"
"009984","0037","A"
"009985","0037","A"
"009986","0037","A"
"009987","0037","A"
"009988","0037","A"
"009989","0037","A"
"009990","0037","A"
"009991","0037","A"
"009992","0037","A"
"009993","0037","A"
"009994","0037","A"
"009995","0037","A"
"009996","0037","A"
"009997","0037","A"
"009998","0037","A"
"009999","0037","A"
"010000","0037","A"
"010001","0037","A"
"010002","0037","A"
"010003","0037","A"
"010004","0037","A"
"010005","0037","A"
"010006","0037","A"
"010007","0037","A"
"010008","0037","A"
"010009","0037","A"
"010010","0037","A"
"010011","0037","A"
"010012","0037","A"
"010013","0037","A"
"010014","0037","A"
"010015","0037","A"
"010016","0037","A"
"010017","0037","A"
"010018","0037","A"
"010019","0037","A"
"010020","0037","A"
"010021","0037","A"
"010022","0037","A"
"010023","0037","A"
"010024","0037","A"
"010025","0037","A"
"010026","0037","A"
"010027","0037","A"
"010028","0037","A"
"010029","0037","A"
"010030","0037","A"
"010031","0037","A"
"010032","0037","A"
"010033","0037","A"
"010034","0037","A"
"010035","0037","A"
"010036","0037","A"
"010037","0037","A"
"010038","0037","A"
"010039","0037","A"
"010040","0037","A"
"010041","0037","A"
"010042","0037","A"
"010043","0037","A"
"010044","0037","A"
"010045","0037","A"
"010046","0037","A"
"010047","0037","A"
"010048","0037","A"
"010049","0037","A"
"010050","0037","A"
"010051","0037","A"
"010052","0037","A"
"010053","0037","A"
"010054","0037","A"
"010055","0037","A"
"010056","0037","A"
"010057","0037","A"
"010058","0037","A"
"010059","0037","A"
"010060","0037","A"
"010061","0037","A"
"010062","0037","A"
"010063","0037","A"
"010064","0037","A"
"010065","0037","A"
"010066","0037","A"
"010067","0037","A"
"010068","0037","A"
"010069","0037","A"
"010070","0037","A"
"010071","0037","A"
"010072","0037","A"
"010073","0037","A"
"010074","0037","A"
"010075","0037","A"
"010076","0037","A"
"010077","0037","A"
"010078","0037","A"
"010079","0037","A"
"010080","0037","A"
"010081","0037","A"
"010082","0037","A"
"010083","0037","A"
"010084","0037","A"
"010085","0037","A"
"010086","0037","A"
"010087","0037","A"
"010088","0037","A"
"010089","0037","A"
"010090","0037","A"
"010091","0037","A"
"010092","0037","A"
"010093","0037","A"
"010094","0037","A"
"010095","0037","A"
"010096","0037","A"
"010097","0037","A"
"010098","0037","A"
"010099","0037","A"
"010100","0037","A"
"010101","0037","A"
"010102","0037","A"
"010103","0037","A"
"010104","0037","A"
"010105","0037","A"
"010106","0037","A"
"010107","0037","A"
"010108","0037","A"
"010109","0037","A"
"010110","0037","A"
"010111","0037","A"
"010112","0037","A"
"010113","0037","A"
"010114","0037","A"
"010115","0037","A"
"010116","0037","A"
"010117","0037","A"
"010118","0037","A"
"010119","0037","A"
"010120","0037","A"
"010121","0037","A"
"010122","0037","A"
"010123","0037","A"
"010124","0037","A"
"010125","0037","A"
"010126","0037","A"
"010127","0037","A"
"010128","0037","A"
"004595","0038","A"
"004598","0038","A"
"004645","0038","A"
"004652","0038","A"
"004656","0038","A"
"004657","0038","A"
"004663","0038","A"
"004665","0038","A"
"004667","0038","A"
"004729","0038","A"
"004731","0038","A"
"004772","0038","A"
"004773","0038","A"
"004776","0038","A"
"004782","0038","A"
"004822","0038","A"
"004842","0038","A"
"004845","0038","A"
"004846","0038","A"
"004852","0038","A"
"004871","0038","A"
"004875","0038","A"
"004884","0038","A"
"006914","0038","A"
"006943","0038","A"
"007048","0038","A"
"007334","0039","A"
"007335","0039","A"
"007336","0039","A"
"007337","0039","A"
"007338","0039","A"
"007339","0039","A"
"007340","0039","A"
"007341","0039","A"
"007342","0039","A"
"007343","0039","A"
"007344","0039","A"
"007345","0039","A"
"007346","0039","A"
"007347","0039","A"
"007348","0039","A"
"007349","0039","A"
"007350","0039","A"
"007351","0039","A"
"007352","0039","A"
"007353","0039","A"
"007354","0039","A"
"007355","0039","A"
"007356","0039","A"
"007357","0039","A"
"007358","0039","A"
"007359","0039","A"
"007360","0039","A"
"007361","0039","A"
"007362","0039","A"
"007363","0039","A"
"007364","0039","A"
"007365","0039","A"
"007366","0039","A"
"007367","0039","A"
"007368","0039","A"
"007369","0039","A"
"007370","0039","A"
"007371","0039","A"
"007372","0039","A"
"007373","0039","A"
"007374","0039","A"
"007375","0039","A"
"007376","0039","A"
"007378","0039","A"
"007379","0039","A"
"007380","0039","A"
"007381","0039","A"
"007382","0039","A"
"007383","0039","A"
"007384","0039","A"
"007385","0039","A"
"007386","0039","A"
"007387","0039","A"
"007388","0039","A"
"007389","0039","A"
"007390","0039","A"
"007391","0039","A"
"007392","0039","A"
"007393","0039","A"
"007394","0039","A"
"007395","0039","A"
"007396","0039","A"
"007397","0039","A"
"007398","0039","A"
"007399","0039","A"
"007400","0039","A"
"007401","0039","A"
"007402","0039","A"
"007403","0039","A"
"007404","0039","A"
"007405","0039","A"
"007406","0039","A"
"007407","0039","A"
"007408","0039","A"
"007409","0039","A"
"007410","0039","A"
"007411","0039","A"
"007412","0039","A"
"007413","0039","A"
"007414","0039","A"
